index,file,family,top50,top100
1556,7ef1f3ee53a48112b59711bcd82ec702,dreambot,True,True
1557,7ef4accc31ccbce777cbde68ffa1caec,jhonerat,False,False
1558,7f05d410dc0d1b0e7a3fcc6cdda7a2ff,lowkey,False,False
1559,7f1ddc3894891398f861662d39b6066b,trik,True,True
1560,7f2795be892a15b6e2b936be61e08f16,varenyky,True,True
1561,7f2906a696b27f63859d9250876908f6,phorpiex,True,True
1562,7f399a3362c4a33b5a58e94b8631a3d5,shamoon,True,True
1563,7f40a173fff35ce7ea85991969db0a1e,hawkeye,False,False
1564,7f466312a3b1176f052f8c05f7781715,bergard,False,False
1565,7f52a1c1d63053bcf02c6225e4245345,phorpiex,True,True
1566,7f605d0c0c2e644862399448e85568d1,icedid,True,True
1567,7f65252701c80f8d4c1484ee06597df0,discordiaminer,False,True
1568,7f6a96911e2f5fe3874b8cfb1472b600,qbot,True,True
1569,7f7ccaa16fb15eb1c7399d422f8363e8,wannacry,True,True
1570,7f899c213c044e0ede824d58cbe6709e,poisonivy,False,False
1571,7fa7cbd3fb04437b556262eab84158d8,bazarloader,True,True
1572,7faec476c914cdf0a595bdb9a1b5d59d,piolin,False,False
1573,7fb7509dee276671be24b1df0cc67244,zegost,True,True
1574,800af1c9d341b846a856a1e686be6a3e,xtunnel,False,True
1575,8017a2d038cc824a826123b3852f4dcc,zegost,True,True
1576,801ea07a4231bd2ce58680ddd645f08f,ramnit,False,True
1577,8045b3d2d4a6084f14618b028710ce85,maze,True,True
1578,8059b55781edbc4dbc27d50531a50ba9,ovidiy,False,True
1579,807a16ed2f3ecc7df4fd121b9a0cc870,sagerunex,True,True
1580,809d3b9cdbc7ba8847cc4ef8d8de512d,gozi,False,True
1581,80b022b39d91527f6ae5b4834d7c8173,carbanak,True,True
1582,80b04bbc2f18e3fe4625c3e060da5465,discordiaminer,False,True
1583,80b3d1c12fb6aaedc59ce4323b0850fe,quasar,True,True
1584,80cd8a6acce55074bcfcb03b8184f040,redaman,True,True
1585,80ce983d22c6213f35867053bec1c293,wannacry,True,True
1586,80d6a5f6796a2ef2cd8b3b170ec1a23b,atmwizx,False,False
1587,80df8640893e2d7ccd6f66fff6216016,cryptoshuffler,False,True
1588,80f5f2296cae3bea63fc14a867d97dd4,trik,True,True
1589,81025d831fc661126771b9592170e261,ramnit,False,True
1590,810de73ceaef1ad6656933d57100f97c,pony,False,True
1591,817335683435c68f151a3fb730fc7c2e,psixbot,False,False
1592,81a50b5d0005b50a59d4779132703932,pandabanker,False,False
1593,81c3a3c5a0129477b59397173fdc0b01,fallchill,False,True
1594,81d2eacd6fa43b2560865e44a87780a2,lodarat,False,False
1595,81d9649612b05829476854bde71b8c3f,downdelph,False,True
1596,81e0b4b47dc26892402270a5c6920216,redaman,True,True
1597,81f11c31bd3775823b92d411c9241f64,cinarat,False,False
1598,81f25d71fffb2ada37ed56d10620f379,sobaken,True,True
1599,81f3e79a3b9bae32e95bf5541751428b,varenyky,True,True
1600,8205a1106ae91d0b0705992d61e84ab2,maze,True,True
1601,820d3fb49af10fa714c4bdd5745d865b,kronos,False,False
1602,82143033173cbeee7f559002fb8ab8c5,medusalocker,True,True
1603,821e593e80c598883433da88a5431e9d,winpot,False,True
1604,822693618a33b927e904725ea7939dfc,lojax,False,False
1605,8274514bc52e98bb4431ef61109fb15c,clop,True,True
1606,82755bf7ad786d7bf8da00b6c19b6091,ismagent,False,False
1607,8294e0a0d7f031bce6097f9316fd718b,remcos,False,True
1608,82ae76f208bd4af3e3b015ef438b41c9,artradownloader,True,True
1609,82cf18a1649a148eb97b8b3437d18cd3,qbot,True,True
1610,82e2de0b3b9910fd7f8f88c5c39ef352,trickbot,True,True
1611,82eecd3b80caa7d0f51aba4ee8149c1a,phorpiex,True,True
1612,8307361a634d5489434c7711fe3b320a,quasarrat,False,False
1613,830a09ff05eac9a5f42897ba5176a36a,poisonplug,False,True
1614,8360336093d3247ed62f389b843eac67,ryuk,True,True
1615,8371ab023e4eb1f385926ad619d109b4,bazarbackdoor,True,True
1616,83833f8dbdd6ecf3a1212f5d1fc3d9dd,bistromath,False,False
1617,8398d265817533403db2575f54a5106f,redaman,True,True
1618,8398feb79df0fa4baecf4e0b10c985ff,prometei,True,True
1619,83b8d994b989f6cbeea3e1a5d68ca5d8,maze,True,True
1620,83cf67a5d2e68f9c00fbbe6d7d9203bf,seduploader,True,True
1621,83d8d40f435521c097d3f6f4d2358c67,olympicdestroyer,True,True
1622,83eb14306561ffee156f79812b08ccd1,retriever,False,False
1623,8413ab4d5a950f81b40ceebc3f1e7273,ramsay,False,False
1624,8434eea972e516a35f4ac59a7f868453,7ev3n,False,True
1625,84589abf27d04892cc21eae5bf91b3aa,masslogger,False,False
1626,846171e2629b712429a903811d19c12b,rockloader,False,False
1627,846e27a652a5e1bfbd0ddd38a16dc865,sunburst,False,False
1628,847d1b4f5fc774325ad2ef91c597767b,icedid,True,True
1629,84828a3f4e8cf894165199465d49435f,zegost,True,True
1630,8495400f199ac77853c53b5a3f278f3e,wannacry,True,True
1631,849ab91e93116ae420d2fe2136d24a87,highnoon,False,False
1632,84b25e7be006493e1614ddf389525e69,dharma,False,True
1633,84b39b9f45e18ab1935e9d7389892796,icedid,True,True
1634,84c82835a5d21bbcf75a61706d8ab549,wannacry,True,True
1635,84e2d574085c77f47e801f5326e83d73,blackmoon,False,False
1636,84f4c746f6e3682ed7ee92023f93b059,goznym,False,True
1637,850a746215c5dc5b3377e51c45a0364d,crypt38,False,False
1638,85421af1931005afc7957e4d67e1ac75,spark,True,True
1639,8546574187931da35d714d29a5b17483,varenyky,True,True
1640,854aac4a495e49a46d6e2cf5df041118,bazarbackdoor,True,True
1641,85504719bd7a9ee141fe765f19cb340e,azorult,True,True
1642,855d3324f26be1e3e3f791c29fb06085,neutrinopos,True,True
1643,8581787782f6647b506cfe5eac136477,locky,True,True
1644,858ffbe870a7454c4a59f889d8d49169,medusalocker,True,True
1645,85a3a5f55fcbe63d2181cfa753f35fe1,karkoff,False,False
1646,85d182f7a0e049169a7bd0aa796fba96,bezigate,False,False
1647,860b8735995df9e2de2126d3b8978dbf,ratvermin,True,True
1648,863877867a84bdb28148c6d871ccf94f,nitol,False,False
1649,863cf68ff48ea1615c2f9769fc616ae2,kronos,False,False
1650,864c6af68b26c30327eee8b92ac94643,portreuse,False,False
1651,86685ec8c3c717aa2a9702e2c9dec379,copperhedge,True,True
1652,86721e64ffbd69aa6944b9672bcabb6d,wannacry,True,True
1653,8675ffb697ad944748e0e24ac1a962ce,venuslocker,False,False
1654,867c9519f56f85e7652c6004c0e3b11e,sobaken,True,True
1655,868036e102df4ce414b0e6700825b319,hoplight,True,True
1656,868c351e29be8c6c1edde315505d938b,samsa,True,True
1657,868d604146e7e5cb5995934b085846e3,maze,True,True
1658,86a50ac34b6e18b5bec0a24a1b4f12d3,ursnif,True,True
1659,86c04cdca711297e1d202de54428cb0c,foudre,False,False
1660,86c314bc2dc37ba84f7364acd5108c2b,ryuk,True,True
1661,86d1a184850859a6a4d1c35982f3c40e,olympicdestroyer,True,True
1662,86d2493a14376fbc007a55295ef93500,ratvermin,True,True
1663,86d3c1b354ce696e454c42d8dc6df1b7,copperhedge,True,True
1664,86e27e86e64031720a1ca52d2fbb7c98,peppyrat,True,True
1665,86ea1f46df745a30577f02fc24e266ff,atmspitter,False,False
1666,87126c8489baa8096c6f30456f5bef5e,octopus,False,False
1667,8712cea8b5e3ce0073330fd425d34416,shamoon,True,True
1668,87239ce48fc8196a5ab66d8562f48f26,maze,True,True
1669,8742a138c7d2e6c762533a25f67b40a6,locky,True,True
1670,878aa68245675ca5ea677aaf28707b7a,andromeda,True,True
1671,878ed1035b5d571b7be65869a1236fac,redaman,True,True
1672,87c62af3fbf1eb646b08d1dd58f07477,emotet,True,True
1673,87d9eec40e173070515d8dad37f0d2d6,locky,True,True
1674,87f19914a9966998a89839dbdc978d4f,trik,True,True
1675,8836b4c5a12b75732cecf9badcb3a3ff,agenttesla,False,True
1676,8863f175793a6410649e6675bd1ce009,powerstats,False,False
1677,88750b4a3c5e80fd82cf0dd534903fc0,mosaicregressor,True,True
1678,887c614608e7cd9a691858caf468c28f,shamoon,True,True
1679,887ed78adccd02427b9d5965a929cdd0,sathurbot,False,False
1680,8881862dd28cbebf16494a604a705dd7,krakencryptor,False,False
1681,8887f6f532a489fcab28eba80185337b,phorpiex,True,True
1682,889e320cf66520485e1a0475107d7419,vivaciousgift,False,False
1683,88e1bd67c7bd0554fda176d5621d08dc,tinba,False,False
1684,88ecf98d16ed753ee2effd4ccfdfcfed,ramnit,False,True
1685,8932d2eacc4dfc7b2f0a94363a854610,smokeloader,True,True
1686,894fd325751465d6f48c17106a1a91d1,remexi,False,False
1687,89527f932188bd73572e2974f4344d46,mosaicregressor,True,True
1688,8997b9365c697e757f5a4717ec36fb2d,moker,False,False
1689,89bd953ecf6ece7cd59af6b15005314e,locky,True,True
1690,89d8c5bdcc1dbb18e7ba59e4450fd001,buer,False,False
1691,89e1ddb8cc86c710ee068d6c6bf300f4,maze,True,True
1692,89eadd686c2dff611578028a608a6168,trik,True,True
1693,89ee912c6040c8bd71be58156c0910d0,crat,True,True
1694,8a0244eedee8a26139bea287a7e419d9,magniber,False,False
1695,8a324544c203fb2284282b5b634c6651,sagerunex,True,True
1696,8a58da5184de1ab6db489ca0d79bb4f7,jigsaw,False,False
1697,8a74d531fa839caf056a7a9c24237cd7,phorpiex,True,True
1698,8a85f9f14b2c905e18b8a6e1457e7c0c,valak,True,True
1699,8a8c90f2f65bdab3fc1ada60d0767d3f,njrat,False,True
1700,8aa10fc713d67d4ab34031a6f27024ba,bazarloader,True,True
1701,8ae284d547bd1b8bd6bc2431735f9142,carbanak,True,True
1702,8afdfd6d035b3c616dc37894a15206b4,rgdoor,False,False
1703,8afecc8e61fe3805fdd41d4591710976,bergard,False,False
1704,8b031fce1d0c38d6b4c68d52b2764c7e,seduploader,True,True
1705,8b3215a899af33e3f6beb47a08787163,bazarbackdoor,True,True
1706,8b6c413e2539823ef8f8b85900d19724,clop,True,True
1707,8b6d824619e993f74973eedfaf18be78,xagent,True,True
1708,8b853f8a9566e82b770023ff9c2d07d8,varenyky,True,True
1709,8b9e15c489e57e2238fcca950b65bdf9,indigodrop,True,True
1710,8bcafee60ef0101891494f16348a3e2d,cerber,False,True
1711,8bd0ddeb11518f3eaaddc6fd82627f33,wali,False,True
1712,8bd7cd1eee4594ad4886ac3f1a05273b,crypy,False,False
1713,8bedebb23e427c1dd5e7cabbb17832e6,trickbot,True,True
1714,8c3c3db06b85db77ac684547f9e6704c,pushdo,False,False
1715,8c510532dbc9fb3e4d8ab7a4d2faa35f,anchor,False,False
1716,8d1a1a39fec3efbd1700801266ba2529,phorpiex,True,True
1717,8d42c01180be7588a2a68ad96dd0cf85,artradownloader,True,True
1718,8d4ee32c0c613d2156a82c211233c82d,icedid,True,True
1719,8d61e3fc68c77fb3dd26713899fa750a,spark,True,True
1720,8d8a84790c774adf4c677d2238999eb5,ratvermin,True,True
1721,8d9123cd2648020292b5c35edc9ae22e,electricfish,False,False
1722,8d9e15c6be9159b2d1b0024f906dcef0,xddown,False,False
1723,8dbaf2fda5d19bab0d7c1866e0664035,gandcrab,True,True
1724,8dc5fd222426538698ab5b7975ada717,vawtrak,False,False
1725,8dccd1c176f6b855e1a60b710d38a9e4,icedid,True,True
1726,8dd63adb68ef053e044a5a2f46e0d2cd,wannacry,True,True
1727,8dda6f85f06b5952beaabbfea9e28cdd,artradownloader,True,True
1728,8df542a559b6586c3d9c3b1ba06b4d1e,try2cry,False,True
1729,8e1e7f5ad99e48b740fd00085eab1f84,carbanak,True,True
1730,8e2a899d404d33e0789ee0fdbbb340af,acidbox,False,False
1731,8e2ce1bc84ad3edd3c38037c982b509a,crutch,False,False
1732,8e67f4c98754a2373a49eaf53425d79a,stonedrill,False,False
1733,8e6d5ef3f6912a7c49f8eb6a71e18ee2,turnedup,True,True
1734,8ea35293cbb0712a520c7b89059d5a2a,shakti,False,False
1735,8ea78e5a123c13c3bda144d0fcf430c0,deathransom,False,False
1736,8eb264f9d4dec92e4f69d9d998cd4a87,ursnif,True,True
1737,8eb500dd95a8d28a3fbde7c0b3a28969,bazarloader,True,True
1738,8ef9adffb514ff67aa8c36eabb4a8505,zeus,False,False
1739,8f03cf5d3c951cf2711144e84779b590,hadeslocker,False,False
1740,8f04b056578d5cd9304833bf4b114538,yoddos,False,False
1741,8f3714e4c9d65b8824a281b3d224a084,redaman,True,True
1742,8f4c346007c2273fbf95ababd3e39e3a,atmii,False,False
1743,8f8363dc03e93cc9f0764d9be6806999,xmrig,False,True
1744,8f9df4522160b2daa2027d920e611602,icedid,True,True
1745,8fba722570b2a92d038a10957c3d77e9,locky,True,True
1746,8fbe990c2d493f58a2afa2b746e49c86,shamoon,True,True
1747,8fc09cb1540a6dea87a078b92c8f2b0a,clop,True,True
1748,8fc402f9b6d5b1e2e1cd96876cd5ca9a,predator,False,True
1749,8fc5adbb6c01030f750c1ed8e913c876,crimsonrat,False,False
1750,8fc87187ad08d50221abc4c05d7d0258,emotet,True,True
1751,8ff436b4a5743ef1903b372c52567319,remcos,False,True
1752,9017a6d7eea1f36145701ab99a14a9aa,locky,True,True
1753,901d893f665c6f9741aa940e5f275952,keypass,False,False
1754,903f8718a1c3c12042fc44bac6a4c786,gandcrab,True,True
1755,904bbe5ac0d53e74a6cefb14ebd58c0b,poisonplug,False,True
1756,90613e037c12dd0d1eb1a7d3747e908f,skimerwc,False,False
1757,9066f4c98967e27a1d32f01c47884785,bazarbackdoor,True,True
1758,90694887bc0e78bc7deaefaa3de0f2d1,icedid,True,True
1759,9076a243f64f33841b27643ca71cca1c,rurktar,False,False
1760,9079beaa82744ff738b8723b42ef6903,icedid,True,True
1761,90a7b0c10eac98ff8d03823c19cd0add,bazarloader,True,True
1762,90d065b950817d9f65b4d6b0eebc750b,itranslator,False,False
1763,90f35fd205556a04d13216c33cb0dbe3,birddog,False,False
1764,910aa49813ee4cc7e4fa0074db5e454a,maze,True,True
1765,911d5905cbe1dd462f171b7167cd15b9,synack,False,False
1766,912f87392a889070dbb1097a82ccd93f,copperhedge,True,True
1767,91381cd82cdd5f52bbc7b30d34cb8d83,seduploader,True,True
1768,913fc7a8a80e209997ad142ffce2d619,parallax,False,False
1769,9169002d616e9df11d753214ea7a5530,cerber,False,True
1770,9187b61f90a309b4c23d4b6c4c1fd510,sobaken,True,True
1771,91a473d3711c28c3c563284dfafe926b,mosaicregressor,True,True
1772,91eb35e98f7670f033dd30907e00daad,icedid,True,True
1773,91fce90678f482ca077d50437301495f,icedid,True,True
1774,92094b6882ce0584feb37de21266d38b,goziisfb,False,False
1775,9227678b90869c5a67a05defcaf21dfb,downdelph,False,True
1776,9246d60c24591855bc1792aa0a672ff7,clop,True,True
1777,926a92a4f8d3ee089014e6f6acb134f3,trickbot,True,True
1778,92c3ba44eac7ebe947c43ca90cc7f63e,locky,True,True
1779,92dfd0534b080234f9536371be63e37a,birddog,False,False
1780,9301564bdd572b0773f105287d8837c4,bazarbackdoor,True,True
1781,93416de80483dbb6633c9fd473960099,catchamas,False,False
1782,9353a3fa46ce13ea133cfab51c8cbd7a,medusalocker,True,True
1783,936b67bab3d98671106056c735342fcb,fareit,False,False
1784,9398682b9740d15dfb7b2996364cd979,phorpiex,True,True
1785,939e76888bdeb628405e1b8be963273c,kwampirs,False,False
1786,93aa15605b86c41a5ba37107dd5d7ac1,ramnit,False,True
1787,93c043e9480e3b618a74e2cae7c8c086,skimer,False,True
1788,93c589e9eaf3272bc0349d605b85c566,downdelph,False,True
1789,9434796df2d62e4f666525419db86d18,phorpiex,True,True
1790,943e1fea717a1413d5933463a5a01e6d,zegost,True,True
1791,944439b6693b0589ae73421c0a342d8a,ratankbapos,False,False
1792,94473bb5f617b0ed6a9dfc6b310fbc5a,obliquerat,False,False
1793,945e4455e1b553186768ef890a7d2c15,thanatos,False,False
1794,949482b0aa3ecc019d63d10a46539302,blackmoon,False,False
1795,949ba82c73ac67d0a56627676cae0552,prometei,True,True
1796,94dfcabd8ba5ca94828cd5a88d6ed488,fallchill,False,True
1797,94ebc9ef5565f98b1aa1e97c6d35c2e0,downdelph,False,True
1798,9539bcbbba451688854c2c44422c1e60,trickbot,True,True
1799,954b772d6cb7628f12c29b809f282294,gozi,False,True
1800,9575018678461c6a788d45f5f12e222c,icedid,True,True
1801,9585f0c7dc287d07755e6818e1fa204c,samsa,True,True
1802,958c594909933d4c82e93c22850194aa,ryuk,True,True
1803,9594a92d5eb62fac07ceb064ad8ef430,vidar,False,False
1804,95a2272ee95654fd51b5351811f3d989,trik,True,True
1805,95cf51cedb966cc79ffe717750d30cbe,mgbot,False,False
1806,95f18fe1d393e2c671d9afac9590a5a3,7ev3n,False,True
1807,95fe78f2a5d8b1451baf924e7d60fcc4,locky,True,True
1808,9604ae54dcb56625ebef01ecd1d3d9c8,killdisk,False,False
1809,9617f3948b1886ebc95689c02d2cf264,sedreco,False,False
1810,9672ec48c67d4ca3ca7e09ded0a81b83,krakencryptor,False,False
1811,967d60c417d70a02030938a2ee8a0b74,felismus,False,False
1812,967fcf185634def5177f74b0f703bdc0,sorefang,False,False
1813,9689a149d00f4c00e743e52978d0be37,varenyky,True,True
1814,969045cb130d944fc31a44b95496bb0a,dreambot,True,True
1815,96b47c5af8652ac99150bf602a88498b,isminjector,False,False
1816,96b4973014e7beaf9d6ee7300796fe95,redaman,True,True
1817,96b65da18a72987e1dd3be2a947412c5,centerpos,False,True
1818,96d623394804ba647165eacfc59f1590,dealply,False,False
1819,96dbed32a59b50e6100f1ca35ef5a698,bezigate,False,False
1820,96dc3e20ed8581139d1ee270041fe050,gandcrab,True,True
1821,96dff36b5275c67e35097d77a120d0d4,wannacry,True,True
1822,96e08acb68b81da0bf4985eae10ebde2,yatron,False,False
1823,96e5bfaa05c7b67627eaf0361d68358d,azorult,True,True
1824,96ed0a7976e57ae0bb79dcbd67e39743,xagent,True,True
1825,96f09c5c56f59c733d1a9b01fea0cfb4,bandook,False,True
1826,970ee6e089bb627e0ac507a1dbafd339,prometei,True,True
1827,971571a2883f7b5d339e38f9f2ad7a5c,flawedgrace,False,False
1828,9722bc9e0efb4214116066d1ff14094c,typeframe,False,False
1829,972980a79bee820204205d81f713e26c,cyperine,False,False
1830,97363d50a279492fda14cbab53429e75,shadowpad,False,False
1831,973e0c922eb07aad530d8a1de19c7755,seduploader,True,True
1832,974b6559a6b45067b465050e5002214b,azorult,True,True
1833,97512f4617019c907cd0f88193039e7c,rokku,False,False
1834,977db42b45c4774b224ceb63ef0fce57,icedid,True,True
1835,97835760aa696d8ab7acbb5a78a5b013,phorpiex,True,True
1836,97a0696b3e6be9d5a72d6a8ea8ad6492,spark,True,True
1837,97a967e85391865ea9fdf943e182b05e,locky,True,True
1838,97aaf130cfa251e5207ea74b2558293d,vivaciousgift,False,False
1839,97c6b28bb15c69984b6477e1d425d5d3,mmlocker,False,False
1840,97d329f9a8ba40cc6b6dd1bb761cbe5c,raccoonstealer,False,False
1841,985ba940f2fa17f5f575a1e435f4a2aa,gozi,False,True
1842,9863f1efc5274b3d449b5b7467819d28,seduploader,True,True
1843,987826a19f7789912015bb2e9297f38b,ratvermin,True,True
1844,9878fa5db8b0cb2ecabdbcfbf24525f7,newcore,False,False
1845,988e9fa903cc2fbb80e7221072fb2221,diamondfox,False,False
1846,9897bec564262871bc94ee6355764d86,crat,True,True
1847,98b00bd760ea4c49bd2bacd24877ecb1,ursnif,True,True
1848,98fabf6f1a10b380763913f961f5e4ce,cryptxxx,False,True
1849,990c3b67061109d82627a5642bf1bb68,andromeda,True,True
1850,991ffdbf860756a4589164de26dd7ccf,downdelph,False,True
1851,994e395743f2de895dc29e3878074257,roguerobin,False,True
1852,996f581c6c6983d80742f9e1daec4ba1,ramnit,False,True
1853,9973314b29a98c4fd8c92343def45f9e,icedid,True,True
1854,99a1f6e096dc79b1bc1adbefaa0cd9c5,medusalocker,True,True
1855,99a3d049f11474fac6844447ac2da430,lockcrypt,False,False
1856,99b93cfcff258eb49e7af603d779a146,xagent,True,True
1857,99cf59e717166c94b822ccb3dab6e5da,garrantydecrypt,False,False
1858,99e2b579a030e251d4036db28e048c90,sodinokibi,False,False
1859,99e9f5a4563f56e61f3806be39efce62,flokibot,True,True
1860,9a02862ac95345359dfc3dcc93e3c10e,scarabey,False,False
1861,9a40274c1e36f463802b122d83d4690e,goznym,False,True
1862,9a66142acfc7739f78c23ab1252db45b,xagent,True,True
1863,9a7f87c91bf7e602055a5503e80e2313,cerber,False,True
1864,9a8d5f189de8204456c3fb59dbec4fa5,prometei,True,True
1865,9aac1e00d62e0b4049781cc5eff99bc7,trickbot,True,True
1866,9ab0746d527beb6bf141580eb7e39b9f,deloader,False,False
1867,9abad04c13b62e379642eeec6e55c712,maze,True,True
1868,9abe40bc867d1094c7c0551ab0a28210,gandcrab,True,True
1869,9ae433cd5397af6b485f1abb06b2c5a2,carbanak,True,True
1870,9af3d711fd4733181fcd78796dd21cfa,phorpiex,True,True
1871,9afc4e291648ef60450cd24e092c671f,gandcrab,True,True
1872,9b03a798139e9509322ce95755ac4250,smokebot,False,False
1873,9b26ce69b1f4829690e9b2ba69e5c84e,isfb,False,False
1874,9b3659936354dceb1063a42f15d0f12a,trickbot,True,True
1875,9b3de41f4106963a50e9af2566912451,locky,True,True
1876,9b543826836756db4a8b4cedfc16f965,azorult,True,True
1877,9b7472536c098e7cfcef5590799d2429,varenyky,True,True
1878,9b79b29d7914ad09066b8f1bdbfea92d,cerber,False,True
1879,9b8232315e4b9d9a4efdab03fedca99a,varenyky,True,True
1880,9b94506dbebb8e3f8fb8468583b1a185,dridex,False,True
1881,9bcf889b14968c61df95961a161719ba,bandook,False,True
1882,9bdedb2ed6fb049c4d58469716f9737a,stillerx,False,False
1883,9be3eab0296935957d66cabd80ff2ba9,redaman,True,True
1884,9be8a5edc5f0a57d09b733c18a3740c7,blackmoon,False,False
1885,9bfe885739d2321380ad3814d87c25ce,zegost,True,True
1886,9c092eeb09007429cab2266ae74c10a8,dridex,False,True
1887,9c686624d105d4d73c6e1a8f2114f4d2,azorult,True,True
1888,9c7c7149387a1c79679a87dd1ba755bc,wannacry,True,True
1889,9c8507a1fd7d2579777723b53fee1f3e,dnspionage,False,False
1890,9c89073d0ec5bf7d4eaf90b4358a2264,indigodrop,True,True
1891,9ca6ead1384953d787487d399c23cb41,xagent,True,True
1892,9cceef84ddef8c165800004aa0a30000,ploutus,False,True
1893,9ce5bad6578431f7fff51d00fdc30b14,artradownloader,True,True
1894,9cef7d0c4aa5693c97939b6c8ccccdc3,try2cry,False,True
1895,9d1a09bb98bf1ee31f390b60b0cf724d,xagent,True,True
1896,9d393def32bdb8bf548041ea88716ae0,ryuk,True,True
1897,9d40d04d64f26a30da893b7a30da04eb,shamoon,True,True
1898,9d5be49ad857e5d5fcea6c897d72bc25,artradownloader,True,True
1899,9d674bb08e1311aaf2617cbbb943ce74,sobaken,True,True
1900,9d6dc3e2c7cb557d140ed3f3ea865e3c,xmrig,False,True
1901,9d70c5cdeda945ce0f21e76363fe13c5,neutrinopos,True,True
1902,9da66a7cf195036cb90606ef106e2234,pony,False,True
1903,9dbeff5ac47058fb8fe61c3948cc26ca,padcrypt,False,False
1904,9dd4a62fe9513e925ef6b6d795b85806,crimson,False,True
1905,9df2ddb2631ff5439c34f80ace40cd29,downdelph,False,True
1906,9e0fca43d0ddfff8198a0885bd264d3a,icedid,True,True
1907,9e182d30b070bb14a8922cff4837b94d,mosaicregressor,True,True
1908,9e4351bb3f20d412dd9c0ef8c9230deb,icedid,True,True
1909,9e4be44cd94bf353c0a358a1d22d40ce,hupigon,False,False
1910,9e616a1757cf1d40689f34d867dd742e,silentnight,False,False
1911,9eb13d56c363df67490bcc2149229e4c,maze,True,True
1912,9eb50c6cdb59d11b01ca9f069e8ba79d,sectoprat,False,False
1913,9eb7b2140b21ddeddcbf4cdc9671dca1,blind,False,False
1914,9ed814d772ccd447b7761c006f4f8980,sage,False,True
1915,9ef44a0dcc32637ef3b9e70c5ddde688,sobaken,True,True
1916,9ef7914ad1784cb42b904a15496deccc,cannon,False,True
1917,9f13636d5861066835ed5a79819aac28,mosaicregressor,True,True
1918,9f1aeca41d2da7ef2a441961077474f1,gandcrab,True,True
1919,9f6b006971ed474a0073058eba9b0b69,lokibot,False,True
1920,9f78dd6bdcf7a5fb6afff9e704df8832,icedid,True,True
1921,9f82abbaebc1093a187f1887df2cf926,sedreco,False,False
1922,9f88187d774cc9eaf89dc65479c4302d,ratvermin,True,True
1923,9f8bc96c96d43ecb69f883388d228754,7ev3n,False,True
1924,9f9723c5ff4ec1b7f08eb2005632b8b1,sepulcher,False,False
1925,9f9c2e6072e0a233631d234bdcf1b293,treasurehunt,False,True
1926,9faef92cbfcae8c809636a908221e775,trat,False,False
1927,9fbdc5eca123e81571e8966b9b4e4a1e,darktequila,False,False
1928,9ff193d4bc804bdab34e1122c968dddc,alice,False,False
1929,a0039fbc46f2e874f2e4151712993343,phorpiex,True,True
1930,a00948dd6e8d930d1bce9e38722e3012,redaman,True,True
1931,a012aa7f0863afbb7947b47bbaba642e,ratvermin,True,True
1932,a0259e95e9b3fd7f787134ab2f31ad3c,gandcrab,True,True
1933,a0293bffb47843bc67897b3351f54a88,skimer,False,True
1934,a02d6ca05cbc89a317d82945bcb6b15b,zeuspanda,False,False
1935,a02e2796e0be9d84ee0d4b205673ec20,usbculprit,False,False
1936,a03ba88f5d70092be64c8787e7bc47de,neutrinopos,True,True
1937,a0609d7ad40461dab889944bfe8ca588,loocipher,False,False
1938,a0a96138b57ee24eed31b652ddf60d4e,highnoon,False,False
1939,a0ab22bc54244298d5928464fc7e62b1,bazarbackdoor,True,True
1940,a0c5b4adbcd9eb6de9d32537b16c423b,maze,True,True
1941,a0d880fd5da0ab02e69b045aeb239c05,yoddos,False,False
1942,a0e157729a765dcdb92d9a28b0a4025d,plugx,False,False
1943,a0f212fd0f103ca8beaf8362f74903a2,downdelph,False,True
1944,a11b982bde341475e28d3a2fa96f982a,flokibot,True,True
1945,a13c864980159cd9bdc94074b2389dda,zebrocy,False,True
1946,a14ea969014b1145382ffcd508d10156,samsam,False,False
1947,a16b76461d676965535b91aabef85cfc,catchamas,False,False
1948,a181627930c77fcf17efaf69081e3194,pandabanker,False,False
1949,a182df5d722320a97887cabe3bde4790,buran,False,False
1950,a1859510715e6d05d87fbb6f39f27930,dridex,False,True
1951,a19cff83047bf5ce37a6041012819cc3,icedid,True,True
1952,a1ad681aa6653c99ed24422804aa8897,prometei,True,True
1953,a1bdb1889d960e424920e57366662a59,artradownloader,True,True
1954,a1d732aa27e1ca2ae45a189451419ed5,lockergoga,False,False
1955,a1eb99fb90dfd1c95b916bdabad9c092,nanocore,False,True
1956,a21171923ec09b9569f2baad496c9e16,bistromath,False,False
1957,a24bb61df75034769ffdda61c7a25926,phorpiex,True,True
1958,a24fd434ffc7d3157272189753118fbf,plurox,False,False
1959,a267bf9e58726a34a91c365b61e1424a,phorpiex,True,True
1960,a272326cb5f0b73eb9a42c9e629a0fd8,turnedup,True,True
1961,a2746dae27ce06aa2f02a2510b397490,ursnif,True,True
1962,a275c85e0c4ab4699b9c5e269a1f6b66,icedid,True,True
1963,a2af2e6bbb6551ddf09f0a7204b5952e,turnedup,True,True
1964,a2b1a45a242cee03fab0bedb2e460587,fastcash,False,False
1965,a2b9f9b202f23672823e36cdce3a6880,icedid,True,True
1966,a2bbae61bf0cf64b9d04b18cdd2a419d,gandcrab,True,True
1967,a2d30294e59cd15304d071c396618fa7,phorpiex,True,True
1968,a2deacbc74617c1bf6d68ca97a13f82b,astaroth,False,True
